version	doi	age	SEX	POP	YL	YAF	YS	YR	Y	TGYL	TGYS	TGYA	TGC	TGO	YN	TGSOAIC	TGSDIC	TGSFIC	TGSUIC	TGSXIC	TGXIC	TFB	TGIC	YD	TFW	TFWI	TFWO	YDF	CGH	CGE	CGS	CGX	CG	YDFA	YDA	CF	SF	YAG	TGNF	SG	PH	PHHW	PHCC	CH	CHHW	CHCC	THOHW	THIHW	THOCC	THICC	THO	THI	PHM	PHHWM	PHCCM	CHHWM	CHCCM	THOHWM	THIHWM	THOCCM	THICCM	THOM	THIM
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	39.0	0.0	108952.5	34062.36	4509.945	3161.99	1855.319	43589.613	14791.597	1524.4003	1299.824	4583.377	22199.197	21390.416	133.7225	295.721	2489.783	845.5998	21.95913	412.7271	17.98159	4199.512	25589.928	-5991.2715	3368.6272	9359.898	19616.637	1481.2	333.0222	684.3572	2571.9578	5070.537	24687.174	25922.95	17897.16	1719.4773	-485.3651	-533.1412	284.6713	215.30023	163.75066	51.54958	120.191055	120.191055	6.019145E-17	75.84397	32.284378	51.54958	6.019145E-17	127.393555	32.284378	19414.656	15231.595	4183.0615	11179.8125	4.884318E-15	7054.7783	3002.996	4183.0615	4.884318E-15	11237.84	3002.996
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	40.0	0.0	113121.5	34873.46	5181.431	3452.043	1911.644	45418.58	15188.014	2198.4233	1493.3547	4624.589	23504.38	21914.197	148.5642	316.0027	2413.448	819.5898	21.95913	412.7271	17.98159	4132.291	26046.488	-6142.1045	3431.3652	9573.47	19922.365	1551.928	310.1705	692.9065	2571.9575	5126.963	25049.328	26356.658	18061.71	1860.6555	-513.9017	-564.4867	301.4083	212.00647	165.4837	46.52276	120.93417	120.934166	6.019145E-17	75.13664	30.587101	46.52276	6.019145E-17	121.6594	30.587101	19167.951	15392.799	3775.153	11248.934	4.884318E-15	6988.985	2845.1204	3775.153	4.884318E-15	10764.138	2845.1204
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	41.0	0.0	115898.0	35260.07	5852.917	3616.138	1969.161	46698.285	15408.476	1754.3354	1686.8855	4682.944	23532.64	23165.645	159.1694	320.2462	2379.093	799.9163	21.95913	412.7271	17.98159	4093.111	27258.756	-6288.16	3462.945	9751.105	20988.578	1583.436	288.6294	701.3947	2571.9583	5145.417	26133.996	27547.385	18283.94	2704.6387	-514.5196	-565.1654	301.7707	209.63246	168.05443	41.578033	121.92981	121.92981	6.019145E-17	74.77614	28.65152	41.578033	6.019145E-17	116.35417	28.65152	19005.826	15631.919	3373.9067	11341.546	4.884318E-15	6955.452	2665.0784	3373.9067	4.884318E-15	10329.359	2665.0784
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	42.0	0.0	116124.5	35566.17	6524.403	3689.754	2016.207	47796.535	15599.894	1857.4784	1880.4165	4730.321	24068.11	23728.426	185.3155	338.7885	2263.295	771.7882	21.95913	412.7271	17.98159	3993.874	27722.3	-6300.3555	3472.135	9772.49	21439.926	1621.736	293.6002	704.0839	2571.958	5191.378	26631.305	28015.9	18472.98	2966.9463	-526.2271	-578.0253	308.6372	207.36903	170.92233	36.4467	123.23053	123.23052	6.019145E-17	73.610916	25.919113	36.4467	6.019145E-17	110.05762	25.919113	18856.201	15898.683	2957.5178	11462.534	4.884318E-15	6847.067	2410.918	2957.5178	4.884318E-15	9804.585	2410.918
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	43.0	0.0	122914.5	36254.79	7195.889	3826.437	2060.337	49337.453	15971.916	1912.8324	2073.947	4699.025	24657.72	24679.732	208.803	343.8354	2136.978	777.8689	21.95913	412.7271	17.98159	3902.172	28581.904	-6291.0347	3450.2104	9741.245	22308.852	1666.816	269.6175	701.843	2571.958	5210.234	27519.086	28851.521	18394.63	3914.2197	-539.1184	-592.1855	316.1981	205.75156	174.29901	31.452555	126.14796	126.14796	6.019145E-17	73.53226	25.381205	31.452555	6.019145E-17	104.98481	25.381205	18765.031	16212.7705	2552.261	11733.905	4.884318E-15	6839.7495	2360.8835	2552.261	4.884318E-15	9392.011	2360.8835
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	44.0	0.0	127264.5	36997.93	7588.184	3933.655	2113.016	50632.785	16357.511	2124.881	2187.0122	4664.444	25333.848	25298.938	229.1029	363.4992	2004.424	739.968	21.95913	412.7271	17.98159	3771.68	29070.617	-6270.1904	3445.7166	9715.907	22818.408	1718.988	259.9216	694.5113	2571.9578	5245.378	28063.785	29330.54	18303.68	4514.7285	-553.9013	-608.4236	324.8684	204.36736	177.60896	26.758396	129.84233	129.84233	6.019145E-17	72.94689	25.18026	26.758396	6.019145E-17	99.705284	25.18026	18692.0	16520.652	2171.347	12077.544	4.884318E-15	6785.301	2342.1921	2171.347	4.884318E-15	8956.647	2342.1921
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	45.0	0.0	130459.0	37283.0	7940.25	3902.929	2189.351	51315.53	16511.47	2084.4768	2288.482	4615.179	25499.61	25815.922	265.2042	378.6201	1858.29	751.5708	21.95913	412.7271	17.98159	3688.371	29504.293	-6271.92	3437.6008	9709.5205	23250.355	1778.253	248.2404	689.0969	2571.958	5287.548	28537.902	29752.533	18161.23	5089.122	-557.5255	-612.4045	326.994	203.10434	180.69084	22.413511	133.94533	133.94533	6.019145E-17	72.347694	25.602182	22.413511	6.019145E-17	94.76121	25.602182	18626.096	16807.32	1818.7753	12459.193	4.884318E-15	6729.5654	2381.4382	1818.7753	4.884318E-15	8548.341	2381.4382
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	46.0	0.0	138592.5	37771.25	8292.315	4159.346	2257.886	52480.797	16813.52	2368.4426	2389.9512	4577.95	26149.863	26330.934	301.1136	394.1643	1718.911	738.874	21.95913	412.7271	17.98159	3587.75	29918.684	-6237.4014	3443.3718	9680.773	23699.264	1843.63	231.2594	680.0125	2571.9575	5326.859	29026.123	30149.943	18051.36	5647.9043	-571.7427	-628.0212	335.3326	202.02496	183.71083	18.314127	139.23022	139.23022	6.019145E-17	71.29425	26.813639	18.314127	6.019145E-17	89.608376	26.813639	18574.355	17088.23	1486.125	12950.778	4.884318E-15	6631.577	2494.1243	1486.125	4.884318E-15	8117.702	2494.1243
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	47.0	0.0	142303.0	38016.44	8644.381	4386.46	2328.745	53376.027	16982.191	2420.5913	2491.4219	4580.704	26474.908	26901.12	337.5478	408.1486	1567.214	751.2141	21.95913	412.7271	17.98159	3498.81	30399.93	-6261.3223	3443.8738	9705.196	24156.59	1915.946	218.3663	670.5076	2571.9575	5376.777	29533.367	30618.297	18073.72	6082.867	-578.8495	-635.8276	339.5008	201.49876	186.56194	14.93683	144.32713	144.32713	6.019145E-17	69.607025	27.372223	14.93683	6.019145E-17	84.54385	27.372223	18565.502	17353.434	1212.0696	13424.878	4.884318E-15	6474.636	2546.082	1212.0696	4.884318E-15	7686.706	2546.082
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	48.0	0.0	142107.5	38404.14	9214.782	4490.837	2377.683	54487.44	17260.55	2446.2676	2655.8188	4660.633	27023.27	27464.172	373.0165	428.5136	1429.115	731.8914	21.95913	412.7271	17.98159	3397.223	30861.395	-6132.0405	3468.479	9600.52	24747.336	1994.643	203.3539	662.3542	2571.9578	5432.309	30179.645	31064.748	18354.73	6392.6055	-590.839	-648.9971	346.5327	201.29091	189.20508	12.085833	149.06122	149.06122	6.019145E-17	67.551575	27.407715	12.085833	6.019145E-17	79.637405	27.407715	18580.01	17599.29	980.72156	13865.229	4.884318E-15	6283.4443	2549.3833	980.72156	4.884318E-15	7264.166	2549.3833
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	49.0	0.0	142366.0	38241.2	9670.778	4564.797	2409.833	54886.61	17214.264	2517.9658	2787.2422	4755.353	27274.824	27611.785	426.8728	450.6588	1282.899	740.761	21.95913	412.7271	17.98159	3335.878	30947.664	-5848.158	3498.7302	9346.889	25117.488	2080.753	193.4062	656.3052	2571.9578	5502.422	30619.91	31141.07	18694.28	6423.205	-596.339	-655.0385	349.7585	202.4	192.43452	9.965475	153.31984	153.31984	6.019145E-17	66.11367	26.998991	9.965475	6.019145E-17	76.07915	26.998991	18708.344	17899.682	808.6622	14261.353	4.884318E-15	6149.6953	2511.365	808.6622	4.884318E-15	6958.3574	2511.365
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	50.0	0.0	143208.0	38434.03	10360.59	4475.081	2422.563	55692.266	17370.654	2631.0083	2986.0552	4885.532	27873.25	27819.016	507.4208	470.1675	1140.906	753.1604	21.95913	412.7271	17.98159	3306.34	31125.355	-5492.441	3525.1196	9017.561	25650.896	2174.549	161.2109	646.8226	2571.9575	5554.54	31205.438	31286.566	19159.23	6491.666	-609.423	-669.4105	357.4324	204.08406	195.38936	8.69471	158.31326	158.31325	6.019145E-17	65.49558	28.419483	8.69471	6.019145E-17	74.19029	28.419483	18880.076	18174.533	705.5442	14725.824	4.884318E-15	6092.2026	2643.495	705.5442	4.884318E-15	6797.747	2643.495
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	51.0	0.0	144159.0	37950.33	11148.41	4432.083	2439.831	55970.652	17165.377	2533.5308	3213.115	4992.067	27904.09	28066.562	587.6328	487.944	983.4609	752.0012	21.95913	412.7271	17.98159	3245.726	31312.29	-5062.9824	3572.4875	8635.47	26267.29	2271.61	160.8041	639.6735	2571.9575	5644.045	31911.334	31473.094	19558.11	6709.179	-610.0973	-670.1511	357.8279	206.4211	198.15657	8.264509	162.91063	162.91061	6.019145E-17	65.32345	30.077496	8.264509	6.019145E-17	73.58796	30.077496	19102.564	18431.93	670.635	15153.457	4.884318E-15	6076.191	2797.7183	670.635	4.884318E-15	6746.826	2797.7183
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	52.0	0.0	142836.5	37541.07	12075.03	4641.363	2457.545	56715.008	16977.258	2662.009	3480.178	5053.709	28173.154	28541.854	836.3773	504.2024	856.1948	732.229	21.95913	412.7271	17.98159	3363.69	31905.543	-4632.884	3612.7048	8245.589	27290.64	2372.247	161.3713	637.3886	2571.9573	5742.965	33033.605	32066.914	19805.11	7485.5283	-615.9801	-676.613	361.2782	209.38678	201.11057	8.2762165	168.45763	168.45763	6.019145E-17	65.250275	32.59734	8.2762165	6.019145E-17	73.52649	32.59734	19378.287	18706.701	671.58496	15669.424	4.884318E-15	6069.3843	3032.1067	671.58496	4.884318E-15	6740.969	3032.1067
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	53.0	0.0	139381.0	37545.85	13013.91	4680.455	2483.086	57723.305	17067.45	2667.6619	3750.776	5066.347	28552.234	29171.07	976.7492	535.2758	727.2713	738.0115	21.95913	412.7271	17.98159	3411.994	32583.064	-4306.168	3620.6255	7926.7935	28294.879	2476.066	162.9042	633.0331	2571.958	5843.961	34138.84	32745.969	19883.14	8411.737	-624.2684	-685.7171	366.1394	213.40842	205.0448	8.363617	173.72809	173.72809	6.019145E-17	64.98734	33.67064	8.363617	6.019145E-17	73.35096	33.67064	19751.328	19072.652	678.67725	16159.666	4.884318E-15	6044.9277	3131.9417	678.67725	4.884318E-15	6723.605	3131.9417
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	54.0	0.0	135424.0	36994.66	14106.31	4778.963	2499.951	58379.883	16857.998	2894.5295	4065.6199	5097.601	28915.748	29464.135	1166.93	551.4833	635.6516	765.1356	21.95913	412.7271	17.98159	3553.887	33018.023	-3986.2112	3640.5623	7626.7734	29049.793	2584.855	164.7556	630.0104	2571.9575	5951.579	35001.37	33182.777	20020.38	9029.415	-632.2163	-694.4474	370.8009	217.41147	208.66411	8.747343	179.68965	179.68965	6.019145E-17	64.27803	35.303566	8.747343	6.019145E-17	73.025375	35.303566	20119.125	19409.31	709.8152	16714.193	4.884318E-15	5978.949	3283.8318	709.8152	4.884318E-15	6688.7646	3283.8318
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	55.0	0.0	129854.5	36655.08	15279.73	4951.958	2505.389	59392.156	16759.121	3027.2688	4403.815	5119.143	29309.348	30082.809	1389.434	576.8765	526.7284	853.5816	21.95913	412.7271	17.98159	3781.307	33864.117	-3695.9937	3647.1992	7343.193	30186.105	2698.341	125.8268	626.7703	2571.9578	6022.895	36209.0	33989.945	20126.35	10059.754	-640.822	-703.9001	375.8482	222.30669	213.08276	9.223921	185.20952	185.20952	6.019145E-17	63.26884	35.395596	9.223921	6.019145E-17	72.49276	35.395596	20568.809	19820.32	748.48773	17227.635	4.884318E-15	5885.0776	3292.392	748.48773	4.884318E-15	6633.5654	3292.392
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	56.0	0.0	124990.0	35444.76	15880.39	4712.614	2501.205	58538.97	16265.588	2778.106	4576.932	5162.086	28782.71	29756.258	1808.095	595.6635	441.6946	977.678	21.95913	412.7271	17.98159	4257.817	34014.074	-3389.6206	3632.2085	7021.829	30642.436	2816.117	126.8497	627.9757	2571.9585	6142.901	36785.336	34140.926	20308.17	10334.265	-629.3076	-691.2523	369.0949	227.96175	218.41559	9.546173	191.28877	191.28877	6.019145E-17	62.15537	35.02856	9.546173	6.019145E-17	71.701546	35.02856	21091.0	20316.361	774.6374	17793.11	4.884318E-15	5781.506	3258.2515	774.6374	4.884318E-15	6556.1436	3258.2515
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	57.0	0.0	119035.5	32982.29	16541.45	4857.351	2488.038	56869.13	15084.831	2806.385	4767.457	5228.752	27887.426	28981.703	3227.615	602.428	366.9961	883.665	21.95913	412.7271	17.98159	5515.39	34497.094	-3045.2666	3624.4492	6669.716	31469.809	2938.186	128.2158	634.7309	2571.958	6273.091	37742.9	34625.31	20576.2	10893.608	-609.733	-669.7509	357.6142	234.14148	224.10535	10.036119	197.04745	197.04744	6.019145E-17	61.532745	34.47484	10.036119	6.019145E-17	71.56886	34.47484	21660.002	20845.607	814.39465	18328.762	4.884318E-15	5723.5913	3206.746	814.39465	4.884318E-15	6537.9863	3206.746
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	58.0	0.0	116309.0	30432.67	16436.52	4776.925	2472.963	54119.08	14079.798	3010.542	4737.216	5314.213	27141.77	26977.309	4300.372	602.8132	304.9056	908.1666	21.95913	412.7271	17.98159	6550.943	33528.25	-2757.065	3599.5347	6356.5996	30789.166	3064.021	128.888	636.3519	2571.958	6401.219	37190.387	33657.137	20916.45	9872.722	-593.4299	-651.8431	348.0523	240.67328	229.75258	10.920693	203.13753	203.13753	6.019145E-17	61.143967	34.528908	10.920693	6.019145E-17	72.06466	34.528908	22257.07	21370.896	886.1747	18895.244	4.884318E-15	5687.4277	3211.7754	886.1747	4.884318E-15	6573.6025	3211.7754
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	59.0	0.0	113870.5	27745.5	16286.17	4689.144	2461.141	51181.953	12848.74	2961.59	4693.883	5356.394	25860.607	25321.346	5521.528	604.374	253.2428	939.0124	21.95913	412.7271	17.98159	7752.845	33074.19	-2402.512	3602.26	6004.772	30689.66	3194.507	129.5164	638.4211	2571.9578	6534.403	37224.062	33203.707	21116.81	9572.853	-565.4185	-621.0744	331.6233	247.38913	236.11694	11.272191	209.50528	209.50526	6.019145E-17	60.861576	34.24991	11.272191	6.019145E-17	72.133766	34.24991	22877.586	21962.889	914.69745	19487.553	4.884318E-15	5661.161	3185.8237	914.69745	4.884318E-15	6575.8584	3185.8237
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	60.0	0.0	105671.5	26045.18	15570.35	4432.516	2453.792	48501.836	11569.756	2181.4385	4487.574	5381.976	23620.744	24881.092	7483.508	613.4885	215.4453	809.5361	21.95913	412.7271	17.98159	9556.668	34437.758	-2137.7559	3576.9863	5714.742	32317.984	3327.782	112.7683	645.7839	2571.958	6658.292	38976.277	34550.527	21256.98	11061.002	-516.4459	-567.2813	302.9005	253.57452	242.41995	11.154569	216.07025	216.07025	6.019145E-17	60.431183	34.08149	11.154569	6.019145E-17	71.585754	34.08149	23454.328	22549.176	905.15283	20098.207	4.884318E-15	5621.1274	3170.1577	905.15283	4.884318E-15	6526.2803	3170.1577
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	61.0	0.0	99867.0	19533.43	15352.81	3536.968	2450.906	40874.113	9223.423	1937.7524	4424.877	5407.035	20993.088	19881.025	10167.26	580.2899	181.6146	628.7885	21.95913	412.7271	17.98159	11992.64	31873.664	-1858.8301	3566.9253	5425.7554	30032.816	3471.838	113.5371	653.8795	2571.9575	6811.212	36844.027	31987.201	21384.15	8648.67	-458.9946	-504.1749	269.2047	259.20956	248.23752	10.972052	221.96527	221.96526	6.019145E-17	59.994762	33.722515	10.972052	6.019145E-17	70.96681	33.722515	23980.65	23090.309	890.3423	20646.543	4.884318E-15	5580.533	3136.7673	890.3423	4.884318E-15	6470.875	3136.7673
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	62.0	0.0	96267.5	11092.41	14807.61	3172.894	2451.726	31524.64	4690.679	1575.16	4267.742	5420.406	15953.987	15570.653	14401.85	509.2032	153.89	375.4672	21.95913	412.7271	17.98159	15875.1	31445.754	-1618.6584	3551.679	5170.3374	29845.076	3626.676	114.0604	674.5933	2571.9578	6987.287	36832.363	31559.814	21466.11	8378.963	-348.8193	-383.1547	204.5858	265.2791	254.69185	10.5872555	228.14151	228.14151	6.019145E-17	59.541374	32.991028	10.5872555	6.019145E-17	70.12863	32.991028	24549.79	23690.672	859.11743	21221.04	4.884318E-15	5538.36	3068.7266	859.11743	4.884318E-15	6397.4775	3068.7266
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	63.0	0.0	94534.5	6762.808	11013.91	2860.77	2436.071	23073.559	3059.0088	1407.821	3174.3481	5430.23	13071.408	10002.15	15948.08	487.8042	133.6275	139.632	21.95913	412.7271	17.98159	17143.82	27145.97	-1417.8406	3521.384	4939.2246	25746.111	3792.216	114.3265	673.266	2571.958	7151.766	32897.88	27260.297	21533.01	4213.0996	-285.7943	-313.926	167.6211	271.79538	261.7707	10.024687	235.49725	235.49724	6.019145E-17	58.88092	32.607483	10.024687	6.019145E-17	68.90561	32.607483	25162.59	24349.123	813.4669	21905.248	4.884318E-15	5476.927	3033.0503	813.4669	4.884318E-15	6290.3936	3033.0503
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	64.0	0.0	89700.5	4622.822	10164.04	2429.512	2453.848	19670.223	2122.1401	1366.1592	2929.406	5460.587	11878.292	7791.9307	16463.18	487.2262	114.3847	91.49872	21.95913	412.7271	17.98159	17590.98	25382.91	-1213.1318	3511.5317	4724.6636	24187.76	3965.862	115.1233	675.5842	2571.9578	7328.527	31516.287	25498.033	21661.55	2526.208	-259.708	-285.2719	152.3212	278.06873	268.05222	10.016525	242.13339	242.13338	6.019145E-17	58.19178	32.27296	10.016525	6.019145E-17	68.208305	32.27296	25746.217	24933.412	812.8047	22522.521	4.884318E-15	5412.825	3001.934	812.8047	4.884318E-15	6225.63	3001.934
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	65.0	0.0	91542.0	4097.378	9314.173	2360.587	2471.625	18243.762	1587.6584	379.80545	2684.4639	5498.378	10150.306	8093.456	17148.82	510.6225	100.7329	69.34163	21.95913	412.7271	17.98159	18264.21	26357.668	-1030.3333	3493.5476	4523.881	25345.316	4148.59	110.7652	687.6376	2571.9575	7518.951	32864.266	26468.434	21814.43	3530.887	-221.9271	-243.7721	130.1624	285.2832	275.06735	10.215853	249.30493	249.30493	6.019145E-17	57.618107	31.855684	10.215853	6.019145E-17	67.83396	31.855684	26414.92	25585.94	828.97943	23189.598	4.884318E-15	5359.4634	2963.12	828.97943	4.884318E-15	6188.443	2963.12
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	66.0	0.0	91699.5	1371.241	8663.183	1790.021	2489.403	14313.848	557.6076	232.08228	2496.841	5500.836	8787.367	5526.4805	18106.14	499.2055	89.24758	5.284031	21.95913	412.7271	17.98159	19134.56	24661.041	-860.2178	3486.2432	4346.461	23818.805	4339.558	110.7459	693.6837	2571.9575	7715.945	31534.75	24771.787	21848.21	1970.5942	-192.1277	-211.0394	112.6847	291.3354	281.05746	10.277917	255.69293	255.69292	6.019145E-17	57.15806	31.793526	10.277917	6.019145E-17	67.435974	31.793526	26977.139	26143.123	834.01575	23783.79	4.884318E-15	5316.671	2957.3381	834.01575	4.884318E-15	6150.6865	2957.3381
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	67.0	0.0	93873.5	964.1431	8342.221	1492.358	2507.18	13305.901	424.2223	167.99873	2404.335	5496.089	8492.645	4813.257	18170.94	534.8401	83.18567	3.454188	21.95913	412.7271	17.98159	19227.1	24040.355	-711.73267	3478.9524	4190.685	23346.604	4540.186	110.4864	704.8594	2571.9575	7927.49	31274.094	24150.842	21859.35	1487.2562	-185.6839	-203.9613	108.9054	295.27542	285.31873	9.956703	261.19055	261.19055	6.019145E-17	56.615585	32.487434	9.956703	6.019145E-17	66.57229	32.487434	27347.441	26539.49	807.9504	24295.162	4.884318E-15	5266.212	3021.8838	807.9504	4.884318E-15	6074.1626	3021.8838
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	68.0	0.0	94509.5	696.1809	8407.139	1140.121	2524.958	12768.398	306.99576	120.73213	2423.045	5477.697	8328.47	4439.9287	18178.98	572.5244	78.77329	3.389059	21.95913	412.7271	17.98159	19268.35	23708.277	-646.50146	3440.7256	4087.227	23079.758	4753.112	110.4128	716.6873	2571.9578	8152.17	31231.928	23818.69	21823.11	1256.6497	-182.0943	-200.0185	106.8001	296.6286	287.09296	9.535649	263.72537	263.7254	6.019145E-17	56.068123	32.700546	9.535649	6.019145E-17	65.603775	32.700546	27478.309	26704.525	773.7833	24530.945	4.884318E-15	5215.2886	3041.7065	773.7833	4.884318E-15	5989.0723	3041.7065
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	69.0	0.0	78229.5	668.8771	8638.963	1325.928	2542.736	13176.504	300.83447	234.92717	2489.859	5430.555	8456.176	4720.328	17948.1	612.7277	77.55942	3.789127	21.95913	412.7271	17.98159	19076.86	23797.188	-560.01587	3414.2178	3974.2336	23255.152	4979.05	112.6751	725.6622	2571.958	8389.345	31644.496	23909.863	21689.69	1565.4639	-184.8865	-203.0855	108.4377	295.66708	287.1795	8.487604	264.75452	264.75455	6.019145E-17	55.475822	33.050854	8.487604	6.019145E-17	63.96343	33.050854	27401.314	26712.576	688.7383	24626.674	4.884318E-15	5160.195	3074.291	688.7383	4.884318E-15	5848.933	3074.291
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	70.0	0.0	63625.5	539.6118	8962.459	1089.025	2560.513	13151.608	238.65173	99.896484	2583.095	5355.465	8277.108	4874.5	18250.9	654.5378	70.46304	2.358032	21.95913	412.7271	17.98159	19412.94	24287.44	-385.11987	3430.9695	3816.0894	23920.3	5217.284	114.861	742.7346	2571.9573	8646.838	32567.139	24402.3	21464.05	2456.2512	-180.9714	-198.785	106.1415	292.91068	285.37936	7.5313196	263.17416	263.17416	6.019145E-17	54.861286	32.656094	7.5313196	6.019145E-17	62.392605	32.656094	27156.27	26545.13	611.1393	24479.672	4.884318E-15	5103.032	3037.5718	611.1393	4.884318E-15	5714.1714	3037.5718
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	71.0	0.0	81403.5	33.34911	9518.231	1145.651	2579.167	13276.398	10.910158	249.05223	2743.276	5288.14	8291.378	4985.0205	18612.6	674.1868	61.14419	1.759845	21.95913	412.7271	17.98159	19784.37	24769.39	-304.1958	3436.5557	3740.7515	24483.176	5430.735	111.5154	753.4746	2571.9573	8867.683	33350.86	24880.906	21266.82	3216.3542	-181.2834	-199.1277	106.3244	289.32913	282.7299	6.5992246	261.65704	261.65704	6.019145E-17	54.155083	33.08222	6.5992246	6.019145E-17	60.75431	33.08222	26834.19	26298.688	535.5032	24338.553	4.884318E-15	5037.3438	3077.2085	535.5032	4.884318E-15	5572.8467	3077.2085
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	72.0	0.0	79778.0	48.98795	9973.51	645.3401	2560.808	13228.6455	20.042828	67.63284	2874.4941	5188.328	8150.498	5078.1475	18571.95	734.3399	60.14605	1.418417	21.95913	412.7271	17.98159	19802.54	24880.688	-249.59448	3443.6558	3693.2502	24649.074	5617.98	111.7593	771.4315	2571.9575	9073.129	33722.203	24992.447	20962.66	3686.4146	-178.2031	-195.7442	104.5178	285.5238	279.4737	6.050131	258.70712	258.70712	6.019145E-17	53.514816	32.74825	6.050131	6.019145E-17	59.564945	32.74825	26486.748	25995.803	490.9462	24064.16	4.884318E-15	4977.7876	3046.1438	490.9462	4.884318E-15	5468.734	3046.1438
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	73.0	0.0	78442.5	33.33704	10143.58	727.3269	2542.54	13446.784	11.894131	89.992455	2923.509	5049.427	8074.8223	5371.962	18456.04	777.9958	57.08779	1.29027	21.95913	412.7271	17.98159	19727.1	25099.062	-232.67798	3439.2441	3671.922	24884.365	5777.956	111.9673	782.6759	2571.958	9244.558	34128.92	25211.03	20528.25	4356.114	-176.5486	-193.9268	103.5474	273.65347	268.25684	5.396631	256.40125	256.40128	6.019145E-17	44.50743	32.651844	5.396631	6.019145E-17	49.904064	32.651844	25390.363	24952.447	437.91702	23849.676	4.884318E-15	4139.9478	3037.1765	437.91702	4.884318E-15	4577.8647	3037.1765
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	74.0	0.0	89057.5	31.02677	10199.51	698.2662	2534.134	13462.937	12.21405	91.29635	2939.63	4882.474	7925.6143	5537.3223	18354.71	847.9996	58.69384	0.882952	21.95913	412.7271	17.98159	19696.97	25234.293	-254.63428	3383.5305	3638.1648	24997.64	5908.524	110.4863	802.4681	2571.958	9393.437	34391.08	25344.78	19998.72	4998.9204	-173.2863	-190.3434	101.6341	269.50275	264.4129	5.0898504	253.78935	253.78935	6.019145E-17	42.9263	32.302746	5.0898504	6.019145E-17	48.016148	32.302746	25007.918	24594.895	413.02295	23606.725	4.884318E-15	3992.8755	3004.7046	413.02295	4.884318E-15	4405.8984	3004.7046
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	75.0	0.0	93836.5	19.25174	10195.98	510.9045	2533.898	13260.035	7.186901	70.16639	2938.6108	4729.269	7745.2334	5514.802	18223.15	921.4306	55.65336	0.8279969	21.95913	412.7271	17.98159	19635.75	25150.55	-370.8938	3268.2007	3639.0945	24797.639	6011.289	99.54169	823.0443	2571.9575	9505.833	34303.473	25250.092	19514.03	5283.606	-169.3424	-186.0113	99.32095	264.57742	259.97034	4.60708	251.67429	251.67429	6.019145E-17	41.36187	33.06582	4.60708	6.019145E-17	45.968952	33.06582	24555.51	24181.662	373.84787	23409.988	4.884318E-15	3847.357	3075.683	373.84787	4.884318E-15	4221.205	3075.683
