version	doi	BK1	BK2	CR1	D1	D2	D3	D4	D5	D6	D7	PD1	PD2	PD3	PD4	PD5	gruppeTR	filter_fp	wwwfpRES	wmob	tp	gs	RR_GS	ns	RR_NS	Regular	RR_RS	breakoff	dog	don	DogRR	DonRR	do	DoRR	mm	multim	dur1m	Home	smph	mobility	PRE_1	mob2	male	PRE_2	abbs12	v0tr	v6tr	v99tr	v99u6tr	a50p	re1	sowie1	tnf1	IAsmhs
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	2	1		1	1	3	24	0	2	2	2	31	1358	0	24	3	1	0.6348261571285834	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	22.633333333333333	0	0	3	0.3043478316275421	2	0	0.27996609095569863	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	2	1	4	2	0	3	24	0	3	1	2	31	2778	0	24	1	1	0.964762294499057	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	46.3	0	0	3	0.35576923082254774	2	1	0.3375823494039252	0	0	1	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	3	1	2	1	0	3	27	0	2	2	2	31	1033	14	24	0	1	0.7816707454909783	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	17.216666666666665	0	0	3	0.34653465360207725	2	0	0.3674472795386249	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	2	1	4	44	0	2	2	2	32		13	24	3	1	1.3537547527588554	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0		0	0	3	0.3043478316275421	2	1	0.27996609095569863	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	1	1	3	36	1	1	2	2	31	1759	1	24	0	1	1.104550912551482	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	29.316666666666666	0	0	3	0.34653465360207725	2	0	0.3674472795386249	0	1	0	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	4	1	1	2	38	0	1	2	2	31	1167	5	24	1	1	1.331020481238881	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	19.45	0	0	3	0.35576923082254774	2	0	0.3375823494039252	0	0	1	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	3	2	1	3	56	0	2	2	2	31	1784	2	24	2	1	1.4154535067488039	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	29.733333333333334	0	0	3	0.29896908055908744	2	1	0.31981835114092155	0	0	0	1	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	5	1	1	3	27	0	3	2	2	31	756	0	24	0	1	0.8265559013543143	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	12.6	0	0	3	0.34653465360207725	2	0	0.3674472795386249	0	1	0	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	1	0	3	20	0	2	2	2	31	940	0	24	2	1	0.6348261571285834	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	15.666666666666666	0	0	3	0.29896908055908744	2	0	0.31981835114092155	0	0	0	1	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	3	1	1	1	0	3	21	1	3	1	2	31	816	3	24	0	1	0.6712791920837824	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	13.6	0	0	3	0.34653465360207725	2	0	0.3674472795386249	0	1	0	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	2	1	3	27	0	1	2	2	31	893	7	24	0	1	1.5874603076497473	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	14.883333333333333	0	0	3	0.34653465360207725	2	1	0.3674472795386249	0	1	0	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	1	1	3	23	0	2	2	2	31	629	1	24	3	1	0.6348261571285834	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	10.483333333333333	0	0	3	0.3043478316275421	2	0	0.27996609095569863	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	3	2	1	4	39	0	2	3	2	31	2138	0	24	1	1	1.3537547527588554	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	35.63333333333333	0	0	3	0.35576923082254774	2	1	0.3375823494039252	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	6	1		1	0	3	19	0	3	1	2	31	1115	2	24	2	1	0.6712791920837824	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	18.583333333333332	0	0	3	0.29896908055908744	2	0	0.31981835114092155	0	0	0	1	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	6	1	1	2	0	4	22	0	2	1	2	31	2510	0	24	2	1	0.9123720013698119	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	41.833333333333336	0	0	3	0.29896908055908744	2	1	0.31981835114092155	0	0	0	1	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	3	1	1	3	32	0	2	2	2	31	1349	15	24	0	1	0.7816707454909783	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	22.483333333333334	0	0	3	0.34653465360207725	2	0	0.3674472795386249	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	3	1	2	1	1	4	20	1	3	1	2	31	1024	2	24	0	1	0.6712791920837824	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	17.066666666666666	0	0	3	0.34653465360207725	2	0	0.3674472795386249	0	1	0	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1		2	1	3	25	0	3	1	2	31	981	4	24	3	1	1.1879259439681802	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	16.35	0	0	3	0.3043478316275421	2	1	0.27996609095569863	0	0	0	0	1	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	2	1	1	1	1	3	26	0	2	2	2	31	2947	3	24	0	1	0.7816707454909783	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	49.11666666666667	0	0	3	0.34653465360207725	2	0	0.3674472795386249	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2		1	4	20	0	3	1	2	31	1051	15	24	3	1	0.7931200958613085	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	17.516666666666666	0	0	3	0.3043478316275421	2		0.27996609095569863	0	0	0	0	1	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	2	1	2	1	0	3	23	0	3	2	2	31	701	1	24	3	1	0.6712791920837824	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	11.683333333333334	0	0	3	0.3043478316275421	2	0	0.27996609095569863	0	0	0	0	1	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	1	0	4	21	0	2	1	2	31	923	1	24	0	1	0.6348261571285834	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	15.383333333333333	0	0	3	0.34653465360207725	2	0	0.3674472795386249	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	6	1	3	2	0	3	22	0	2	1	2	31	1230	8	24	3	1	0.9123720013698119	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	20.5	0	0	3	0.3043478316275421	2	1	0.27996609095569863	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	4		1	3	28	0	3	2	2	31	894	5	24	2	1	0.9765803907639129	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	14.9	0	0	3	0.29896908055908744	2		0.31981835114092155	0	0	0	1	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	1	1	3	29	0	2	1	2	31	802	22	24	3	1	0.7816707454909783	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	13.366666666666667	0	0	3	0.3043478316275421	2	0	0.27996609095569863	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	3	1	1	2	24	0	2	1	2	31	984	2	24	3	1	0.6348261571285834	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	16.4	0	0	3	0.3043478316275421	2	0	0.27996609095569863	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	1	1	3	33	0	2	2	2	31	833	2	24	1	1	0.7816707454909783	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	13.883333333333333	0	0	3	0.35576923082254774	2	0	0.3375823494039252	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	1			3		0	2	2	2	31	622	50	24	3	0	0.9347488735873521	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	10.366666666666667	0	0	3	0.3043478316275421	2		0.27996609095569863	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	3	1	1	3	26	0	3	3	2	31	808	1	24	3	1	0.8265559013543143	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	13.466666666666667	0	0	3	0.3043478316275421	2	0	0.27996609095569863	0	0	0	0	1	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	4	2	0	3	26	0	3	2	2	31	1307	0	24	3	1	1.1879259439681802	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	21.783333333333335	0	0	3	0.3043478316275421	2	1	0.27996609095569863	0	0	0	0	1	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	2	1	1	32	1	1	2	2	31	1304	1	24	1	1	1.5874603076497473	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	21.733333333333334	0	0	3	0.35576923082254774	2	1	0.3375823494039252	0	0	1	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	2	1	3	32	0	2	2	2	31	820	1	24	1	1	1.1234170086841333	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	13.666666666666666	0	0	3	0.35576923082254774	2	1	0.3375823494039252	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	3	1		1	1	3	28	0	1	3	2	31	1457	0	24	2	1	1.104550912551482	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	24.283333333333335	0	0	3	0.29896908055908744	2	0	0.31981835114092155	0	0	0	1	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	2	1		2	1	3	26	0			2	31	923	1	24	3	1	1.2776409982770183	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	15.383333333333333	0	0	3	0.3043478316275421	2	1	0.27996609095569863	0	0	0	0	1	1				0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	1	1	1	1	28	0	1	2	2	31	665	10	24	2	1	1.104550912551482	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	11.083333333333334	0	0	3	0.29896908055908744	2	0	0.31981835114092155	0	0	0	1	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	1	1	3	36	0	2	2	2	31	1252	14	24	3	1	0.7816707454909783	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	20.866666666666667	0	0	3	0.3043478316275421	2	0	0.27996609095569863	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	3	1	1	1	0	3	26	0	1	1	2	31	1072	2	24	1	1	1.104550912551482	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	17.866666666666667	0	0	3	0.35576923082254774	2	0	0.3375823494039252	0	0	1	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	3	1	5	1	0	3	30	0	2	2	2	31	1559	1	24	2	1	0.7816707454909783	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	25.983333333333334	0	0	3	0.29896908055908744	2	0	0.31981835114092155	0	0	0	1	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	4	1	1	3	27	0	2	2	2	31	1220	1	24	2	1	0.7816707454909783	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	20.333333333333332	0	0	3	0.29896908055908744	2	0	0.31981835114092155	0	0	0	1	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	2	0	3		0	3	2	2	31	2639	31	24	3	0	1.2023327879527577	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	43.983333333333334	0	0	3	0.3043478316275421	2	1	0.27996609095569863	0	0	0	0	1	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	4	2	1	3	22	0	3	1	2	31	3599	0	24	0	1	0.964762294499057	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	59.983333333333334	0	0	3	0.34653465360207725	2	1	0.3674472795386249	0	1	0	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	6	1	4			3		0	2	1	2	31	1077	28	24	3	1	0.9347488735873521	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	17.95	0	0	3	0.3043478316275421	2		0.27996609095569863	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	6	1	2	2	1	3	20	0	2	1	2	31	839	21	24	3	1	0.9123720013698119	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	13.983333333333333	0	0	3	0.3043478316275421	2	1	0.27996609095569863	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	3	1	0	1	19	1	3	2	2	31	968	1	24	2	1	0.6712791920837824	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	16.133333333333333	0	0	3	0.29896908055908744	2	0	0.31981835114092155	0	0	0	1	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	6	1	2	1	0	3	19	1	3	1	2	31	719	1	24	0	1	0.6712791920837824	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	11.983333333333333	0	0	3	0.34653465360207725	2	0	0.3674472795386249	0	1	0	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	3	1	2	2	0	3	26	0	2	2	2	31	1323	0	24	0	1	1.1234170086841333	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	22.05	0	0	3	0.34653465360207725	2	1	0.3674472795386249	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	1	1	1	28	0	1	2	2	31	1264	3	24	3	1	1.104550912551482	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	21.066666666666666	0	0	3	0.3043478316275421	2	0	0.27996609095569863	0	0	0	0	1	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	3	2	1	4	25	0	3	1	2	31	3570	0	24	1	1	1.1879259439681802	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	59.5	0	0	3	0.35576923082254774	2	1	0.3375823494039252	0	0	1	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	2	0	3	19	1	3	1	2	31	1047	1	24	1	1	0.964762294499057	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	17.45	0	0	3	0.35576923082254774	2	1	0.3375823494039252	0	0	1	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	6	1	3	1	0	3	24	0	3	2	2	31	1855	0	24	2	1	0.6712791920837824	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	30.916666666666668	0	0	3	0.29896908055908744	2	0	0.31981835114092155	0	0	0	1	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	1	1	0	3	23	0	1	2	2	31	1312	0	24	3	1	0.8970500881768257	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	21.866666666666667	0	0	3	0.3043478316275421	2	0	0.27996609095569863	0	0	0	0	1	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	1	1	1	3	24	0			2	31	966	1	24	0	1	0.7219758280819963	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	16.1	0	0	3	0.34653465360207725	2	0	0.3674472795386249	0	1	0	0	0	1				0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	4	2	1	1		1	1	1	2	31	704	24	24	0	0	1.6067125961447883	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	11.733333333333333	0	0	3	0.34653465360207725	2	1	0.3674472795386249	0	1	0	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	1	1	4	20	0	2	2	2	31	589	1	24	2	1	0.6348261571285834	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	9.816666666666666	0	0	3	0.29896908055908744	2	0	0.31981835114092155	0	0	0	1	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	2	1	4	1	1	3	24	0	3	1	2	31	2287	1	24	2	1	0.6712791920837824	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	38.11666666666667	0	0	3	0.29896908055908744	2	0	0.31981835114092155	0	0	0	1	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	6	1	3	1	1	3	32	0	2	2	2	31	996	2	24	3	1	0.7816707454909783	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	16.6	0	0	3	0.3043478316275421	2	0	0.27996609095569863	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	5	2	1	2	33	0	2	2	2	31	440	4	24	0	0	1.1234170086841333	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	7.333333333333333	0	0	3	0.34653465360207725	2	1	0.3674472795386249	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	4	1	1	1	35	1	1	2	2	31	526	4	24	1	1	1.104550912551482	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	8.766666666666667	0	0	3	0.35576923082254774	2	0	0.3375823494039252	0	0	1	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	3	1	4	1	0	3	32	0	2	1	2	31	1118	4	24	1	1	0.7816707454909783	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	18.633333333333333	0	0	3	0.35576923082254774	2	0	0.3375823494039252	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	1	1	1	41	0	1	2	2	31	988	5	24	0	1	1.331020481238881	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	16.466666666666665	0	0	3	0.34653465360207725	2	0	0.3674472795386249	0	1	0	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	3	1	4	2	0	3		0	1	1	2	31	711	13	24	2	1	1.6067125961447883	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	11.85	0	0	3	0.29896908055908744	2	1	0.31981835114092155	0	0	0	1	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	2	1	1	3	28	1	3	3	2	31	1074	1	24	0	1	0.8265559013543143	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	17.9	0	0	3	0.34653465360207725	2	0	0.3674472795386249	0	1	0	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	2	1	3	1	1	3	26	0	3	1	2	31	2634	3	24	0	1	0.8265559013543143	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	43.9	0	0	3	0.34653465360207725	2	0	0.3674472795386249	0	1	0	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	7	1	4	1	1	1	53	0	1	2	2	31	961	0	24	0	1	1.3916830976102594	1.0194174757281553	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	16.016666666666666	0	0	3	0.34653465360207725	2	0	0.3674472795386249	0	1	0	0	0	1	1	0	0	0
