user;blinding code;replica;Time;breed;Animal ID;material;Colour Skin;Crispness Skin;Greasy mouthfeel Skin;Fried chicken flavour Skin;Salt taste Skin;Fat flavour Skin;ami Aftertaste Skin
1003;134;1;11/02/2023, 09:15:55;High_spacexRoughage;HR-WP4-007;Skin;9,65;8,24;12,79;9,65;4,04;5,43;11,6
1004;134;1;11/02/2023, 09:15:56;High_spacexRoughage;HR-WP4-007;Skin;6,42;11,19;4,77;14,15;13,27;2,22;5,32
1005;134;1;11/02/2023, 09:15:59;High_spacexRoughage;HR-WP4-007;Skin;10,29;8,77;8,71;7,91;10,43;5,74;8,54
1006;134;1;11/02/2023, 09:15:48;High_spacexRoughage;HR-WP4-007;Skin;12,13;13,49;5,16;12,22;10,7;2,79;12,7
1007;134;1;11/02/2023, 09:15:22;High_spacexRoughage;HR-WP4-007;Skin;11,3;12,57;10,81;8,84;11,63;10,04;2,73
1008;134;1;11/02/2023, 09:15:19;High_spacexRoughage;HR-WP4-007;Skin;6,31;13,56;12,7;8,99;14,7;14,33;8,37
1001;807;1;11/03/2023, 08:55:40;High_spacexRoughage;HR-WP4-009;Skin;13,74;9,65;9,89;7,1;14,73;5,25;4,73
1002;807;1;11/03/2023, 08:55:46;High_spacexRoughage;HR-WP4-009;Skin;9,16;10,88;3,16;10,79;11,3;2,31;10,42
1003;807;1;11/03/2023, 08:56:06;High_spacexRoughage;HR-WP4-009;Skin;12,07;12,24;7,49;7,98;13,1;7,98;8,51
1004;807;1;11/03/2023, 08:56:25;High_spacexRoughage;HR-WP4-009;Skin;8,7;12,26;1,71;13,49;7,54;1,82;7,41
1005;807;1;11/03/2023, 08:56:24;High_spacexRoughage;HR-WP4-009;Skin;10,29;8,46;5,26;10,49;10,43;6,09;6,54
1006;807;1;11/03/2023, 08:56:05;High_spacexRoughage;HR-WP4-009;Skin;9,52;11,23;11,47;13,3;7,74;6,07;13,63
1007;807;1;11/03/2023, 08:55:49;High_spacexRoughage;HR-WP4-009;Skin;12,84;11,27;11,03;8,86;13,34;10,22;4,95
1008;807;1;11/03/2023, 08:55:52;High_spacexRoughage;HR-WP4-009;Skin;13,03;12,88;14,15;9,58;13,58;14,95;10,26
1001;839;1;11/01/2023, 09:25:59;High_spacexRoughage;HR-WP4-012;Skin;9,58;13,58;7,45;7,91;4,73;7,8;6,07
1002;839;1;11/01/2023, 09:25:58;High_spacexRoughage;HR-WP4-012;Skin;10,48;12,29;1,91;12,77;13,69;12,95;13,03
1003;839;1;11/01/2023, 09:26:09;High_spacexRoughage;HR-WP4-012;Skin;7,8;8,44;13,85;5,69;11,58;13,41;4
1004;839;1;11/01/2023, 09:26:29;High_spacexRoughage;HR-WP4-012;Skin;7,1;12,09;8,11;13,54;12,92;8,04;7,45
1005;839;1;11/01/2023, 09:26:42;High_spacexRoughage;HR-WP4-012;Skin;8,6;12,23;5,31;9,69;6,09;3,17;1,46
1006;839;1;11/01/2023, 09:26:43;High_spacexRoughage;HR-WP4-012;Skin;13,82;13,98;6;13,25;11,6;0,81;14,29
1007;839;1;11/01/2023, 09:26:04;High_spacexRoughage;HR-WP4-012;Skin;14,57;13,43;9,93;9,96;14,26;10,44;1,47
1008;839;1;11/01/2023, 09:25:59;High_spacexRoughage;HR-WP4-012;Skin;12,51;13,21;10,04;8,29;13,74;9,93;9,87
1001;437;1;11/01/2023, 09:55:55;High_spacexRoughage;HR-WP4-014;Skin;0,26;11,98;0,62;14,37;3,6;3,58;8,88
1002;437;1;11/01/2023, 09:56:17;High_spacexRoughage;HR-WP4-014;Skin;7,8;9,14;3,65;12,51;13,76;8,37;11,41
1003;437;1;11/01/2023, 09:56:32;High_spacexRoughage;HR-WP4-014;Skin;2,35;1,27;3,63;13,36;2,29;2,07;9,49
1004;437;1;11/01/2023, 09:57:01;High_spacexRoughage;HR-WP4-014;Skin;5,1;11,65;4,92;14,09;12,22;2,99;3,93
1005;437;1;11/01/2023, 09:56:51;High_spacexRoughage;HR-WP4-014;Skin;8,97;6,74;8,06;7,86;11,86;3,23;9,43
1006;437;1;11/01/2023, 09:56:46;High_spacexRoughage;HR-WP4-014;Skin;3,56;0,59;12,33;9,82;4,24;11,82;10,81
1007;437;1;11/01/2023, 09:56:17;High_spacexRoughage;HR-WP4-014;Skin;12,42;13,67;12,2;8,88;12,48;12,44;1,69
1008;437;1;11/01/2023, 09:56:13;High_spacexRoughage;HR-WP4-014;Skin;7,82;13,32;9,34;9,36;11,32;7,21;9,49
1001;569;1;11/03/2023, 09:15:54;High_spacexRoughage;HR-WP4-018;Skin;13,19;12,09;4,26;11,12;1,41;12,13;13,45
1002;569;1;11/03/2023, 09:16:06;High_spacexRoughage;HR-WP4-018;Skin;8,7;12,33;2,53;10,84;11,65;11,38;11,23
1003;569;1;11/03/2023, 09:16:18;High_spacexRoughage;HR-WP4-018;Skin;9,12;4,26;13,21;11,65;7,91;12,81;12,86
1004;569;1;11/03/2023, 09:16:40;High_spacexRoughage;HR-WP4-018;Skin;7,58;12,11;2,7;13,36;5,21;2,77;6,79
1005;569;1;11/03/2023, 09:16:42;High_spacexRoughage;HR-WP4-018;Skin;8,66;8,57;4,86;10,89;8,49;7,17;7,66
1006;569;1;11/03/2023, 09:16:33;High_spacexRoughage;HR-WP4-018;Skin;12,46;12,92;6,53;12,53;3,14;4,59;10,84
1007;569;1;11/03/2023, 09:16:10;High_spacexRoughage;HR-WP4-018;Skin;14,13;11,08;12,09;9,27;11,74;11,93;5,32
1008;569;1;11/03/2023, 09:15:55;High_spacexRoughage;HR-WP4-018;Skin;14,42;11,6;14,29;8,64;13,41;14,11;4,51
1001;296;1;11/01/2023, 10:16:26;High_spacexRoughage;HR-WP4-019;Skin;0,97;9,54;1,34;10,88;0,68;5,3;4,77
1002;296;1;11/01/2023, 10:16:47;High_spacexRoughage;HR-WP4-019;Skin;2,53;10,18;3,56;13,63;10,35;3,6;12,68
1003;296;1;11/01/2023, 10:17:03;High_spacexRoughage;HR-WP4-019;Skin;2,29;4,44;12,9;11,43;9,21;9,96;11,63
1004;296;1;11/01/2023, 10:17:27;High_spacexRoughage;HR-WP4-019;Skin;3,76;10,18;7,05;13,47;8,55;4,04;2,22
1005;296;1;11/01/2023, 10:17:13;High_spacexRoughage;HR-WP4-019;Skin;7,11;8,86;3,03;9,11;9,34;4,66;4,86
1006;296;1;11/01/2023, 10:17:07;High_spacexRoughage;HR-WP4-019;Skin;9,12;13,03;6,92;12,64;5,05;2,73;12,59
1007;296;1;11/01/2023, 10:16:48;High_spacexRoughage;HR-WP4-019;Skin;6,18;9,16;10,64;8,46;9,98;9,49;1,01
1008;296;1;11/01/2023, 10:16:33;High_spacexRoughage;HR-WP4-019;Skin;6,95;11,98;13,52;8,97;12,44;14,31;5,93
1001;134;1;11/07/2023, 09:57:50;High_spacexRoughage;HR-WP4-021;Skin;9,56;14,13;5,47;6,02;14,57;5,58;5,91
1002;134;1;11/07/2023, 09:58:02;High_spacexRoughage;HR-WP4-021;Skin;8,64;11,63;1,56;11,89;13,78;11,49;13,03
1003;134;1;11/07/2023, 09:57:50;High_spacexRoughage;HR-WP4-021;Skin;9,08;13,58;12,66;12,75;13,36;12,95;8,44
1004;134;1;11/07/2023, 09:58:08;High_spacexRoughage;HR-WP4-021;Skin;8,55;10,7;3,38;13,56;11,89;3,14;5,54
1005;134;1;11/07/2023, 09:58:25;High_spacexRoughage;HR-WP4-021;Skin;4,09;8,66;5,74;8,23;8,57;6,46;4,09
1006;134;1;11/07/2023, 09:58:27;High_spacexRoughage;HR-WP4-021;Skin;8,66;12,22;12,35;12,31;8,09;1,71;11,34
1007;134;1;11/07/2023, 09:58:16;High_spacexRoughage;HR-WP4-021;Skin;12,57;11,08;10,7;9,49;13,14;11,76;5,47
1001;955;1;11/06/2023, 09:17:11;High_spacexRoughage;HR-WP4-023;Skin;4,44;4,26;5,21;8,37;0,26;3,34;4,73
1002;955;1;11/06/2023, 09:17:39;High_spacexRoughage;HR-WP4-023;Skin;4,31;0,88;3,98;0,62;6,22;2,51;3,05
1003;955;1;11/06/2023, 09:17:38;High_spacexRoughage;HR-WP4-023;Skin;7,74;2,18;13,05;6,84;6,9;13,49;3,74
1004;955;1;11/06/2023, 09:17:48;High_spacexRoughage;HR-WP4-023;Skin;7,89;9,74;4,57;13,52;7,16;4,95;5,78
1005;955;1;11/06/2023, 09:17:38;High_spacexRoughage;HR-WP4-023;Skin;3,97;8,86;1,74;10,77;10,74;3,54;2,29
1006;955;1;11/06/2023, 09:17:39;High_spacexRoughage;HR-WP4-023;Skin;9,54;3,32;10,77;12,04;9,49;12,7;12,84
1007;955;1;11/06/2023, 09:17:36;High_spacexRoughage;HR-WP4-023;Skin;11,56;8,73;11,25;8,29;9,98;11,32;5,01
1008;955;1;11/06/2023, 09:17:17;High_spacexRoughage;HR-WP4-023;Skin;14,22;14,13;12,44;8,97;14,84;13,67;10,79
1001;856;1;11/06/2023, 09:45:16;High_spacexRoughage;HR-WP4-025;Skin;13,05;11,74;9,56;11,78;11,01;10,66;3,65
1002;856;1;11/06/2023, 09:45:34;High_spacexRoughage;HR-WP4-025;Skin;4,44;12,62;3,67;10,4;8,97;8,81;7,65
1003;856;1;11/06/2023, 09:45:53;High_spacexRoughage;HR-WP4-025;Skin;12,37;8,59;6,4;11,6;6,75;6,9;7,78
1004;856;1;11/06/2023, 09:46:08;High_spacexRoughage;HR-WP4-025;Skin;10,95;12,42;4,62;13,65;7,34;2,86;4,09
1005;856;1;11/06/2023, 09:46:13;High_spacexRoughage;HR-WP4-025;Skin;8;2,4;10,17;7,14;3,17;9,89;6,97
1006;856;1;11/06/2023, 09:45:58;High_spacexRoughage;HR-WP4-025;Skin;11,32;14,04;7,01;8,77;1,08;4,09;10,15
1007;856;1;11/06/2023, 09:45:38;High_spacexRoughage;HR-WP4-025;Skin;13,19;11,96;11,27;8,51;13,91;11,19;6,44
1008;856;1;11/06/2023, 09:45:40;High_spacexRoughage;HR-WP4-025;Skin;8,51;12,64;14,37;11,6;12,15;14,88;12,79
1001;210;1;11/06/2023, 10:15:51;High_spacexRoughage;HR-WP4-031;Skin;0,62;14,62;3,36;14,37;10,77;3,6;7,25
1002;210;1;11/06/2023, 10:16:03;High_spacexRoughage;HR-WP4-031;Skin;2,92;6,66;1,27;11,93;11,71;7,52;8,15
1003;210;1;11/06/2023, 10:16:19;High_spacexRoughage;HR-WP4-031;Skin;2,53;10,35;6,2;11,16;13,23;11,98;12,51
1004;210;1;11/06/2023, 10:16:53;High_spacexRoughage;HR-WP4-031;Skin;7,71;12,99;2,09;13,58;12,24;2;6,44
1005;210;1;11/06/2023, 10:16:45;High_spacexRoughage;HR-WP4-031;Skin;10,11;5,6;9,57;9,09;10,83;9,8;7,29
1006;210;1;11/06/2023, 10:16:20;High_spacexRoughage;HR-WP4-031;Skin;6,64;13,03;12,9;10,7;6,42;8,64;12,81
1007;210;1;11/06/2023, 10:16:12;High_spacexRoughage;HR-WP4-031;Skin;11,3;11,45;10,31;7,8;11,21;10,22;5,1
1008;210;1;11/06/2023, 10:16:21;High_spacexRoughage;HR-WP4-031;Skin;0,9;14,18;10,75;10,95;14,9;13,14;8,53
1001;574;1;11/06/2023, 10:36:10;High_spacexRoughage;HR-WP4-032;Skin;6,29;4,42;4,59;7,54;0,18;11,43;0,73
1002;574;1;11/06/2023, 10:36:26;High_spacexRoughage;HR-WP4-032;Skin;7,89;12,62;2,97;10,95;11,47;9,16;9,27
1003;574;1;11/06/2023, 10:36:25;High_spacexRoughage;HR-WP4-032;Skin;10,9;11,32;11,67;11,45;8,66;11,27;10,86
1004;574;1;11/06/2023, 10:38:05;High_spacexRoughage;HR-WP4-032;Skin;7,21;12,51;4,48;13,69;7,16;5,74;7,16
1005;574;1;11/06/2023, 10:37:07;High_spacexRoughage;HR-WP4-032;Skin;6,69;4,86;8,89;9,31;9,86;9,91;7,54
1006;574;1;11/06/2023, 10:36:52;High_spacexRoughage;HR-WP4-032;Skin;5,98;5,12;10,31;9,01;5,76;8,46;13,47
1007;574;1;11/06/2023, 10:36:40;High_spacexRoughage;HR-WP4-032;Skin;12,13;10,66;10,37;8,75;11,87;11,21;5,23
1008;574;1;11/06/2023, 10:36:34;High_spacexRoughage;HR-WP4-032;Skin;8,22;12,57;14,29;9,82;13,32;14,42;12,22
1001;393;1;11/06/2023, 10:45:04;High_spacexRoughage;HR-WP4-037;Skin;7,6;10,26;10,13;11,47;5,1;5,23;9,41
1002;393;1;11/06/2023, 10:45:23;High_spacexRoughage;HR-WP4-037;Skin;5,21;5,25;2,42;7,98;7,96;7,78;4,04
1003;393;1;11/06/2023, 10:45:03;High_spacexRoughage;HR-WP4-037;Skin;7,82;9,8;12,09;12,13;12,2;8,62;6,99
1004;393;1;11/06/2023, 10:46:25;High_spacexRoughage;HR-WP4-037;Skin;8,86;8,24;5,54;13,69;11,71;4,46;6,95
1005;393;1;11/06/2023, 10:45:47;High_spacexRoughage;HR-WP4-037;Skin;4,46;10,49;8,09;11,89;11,29;6,8;7,2
1006;393;1;11/06/2023, 10:46:00;High_spacexRoughage;HR-WP4-037;Skin;7,98;6,4;13,82;10,29;3,08;13,05;13,36
1007;393;1;11/06/2023, 10:45:28;High_spacexRoughage;HR-WP4-037;Skin;12,4;11,16;10,59;7,93;12,51;11,89;4,11
1008;393;1;11/06/2023, 10:45:14;High_spacexRoughage;HR-WP4-037;Skin;11,49;14,35;11,65;11,23;13,3;11,19;14,02
1001;761;1;11/03/2023, 09:46:44;High_spacexRoughage;HR-WP4-040;Skin;10,02;9,23;3,36;11,63;7,89;6,13;7,58
1002;761;1;11/03/2023, 09:46:58;High_spacexRoughage;HR-WP4-040;Skin;5,3;10,24;3,16;8,04;11,03;6,31;8,68
1003;761;1;11/03/2023, 09:47:18;High_spacexRoughage;HR-WP4-040;Skin;9,65;7,08;11,96;9,43;11,14;5,58;11,1
1004;761;1;11/03/2023, 09:47:28;High_spacexRoughage;HR-WP4-040;Skin;7,19;11,69;3,74;14,18;11,96;4,79;8,07
1005;761;1;11/03/2023, 09:47:08;High_spacexRoughage;HR-WP4-040;Skin;7,63;12,37;6,6;10,51;10,43;7,4;6,06
1006;761;1;11/03/2023, 09:47:20;High_spacexRoughage;HR-WP4-040;Skin;9,65;10,02;9,52;11,27;7,87;9,34;13,82
1007;761;1;11/03/2023, 09:47:06;High_spacexRoughage;HR-WP4-040;Skin;11,03;9,01;10,24;8,92;10,48;10,44;5,36
1008;761;1;11/03/2023, 09:46:42;High_spacexRoughage;HR-WP4-040;Skin;10,37;12,42;14,97;10,66;12,07;14,66;10,77
1001;183;1;11/07/2023, 10:16:24;High_spacexRoughage;HR-WP4-041;Skin;9,19;5,54;2,33;14,11;3,19;11,25;14,57
1002;183;1;11/07/2023, 10:16:44;High_spacexRoughage;HR-WP4-041;Skin;0,75;4,95;1,96;10,26;10,02;10,04;9,01
1003;183;1;11/07/2023, 10:16:34;High_spacexRoughage;HR-WP4-041;Skin;7,6;4,35;10,29;9,01;12,09;11,6;6,92
1004;183;1;11/07/2023, 10:17:06;High_spacexRoughage;HR-WP4-041;Skin;6,9;12,04;5,45;13,71;13,54;2,22;7,14
1005;183;1;11/07/2023, 10:17:23;High_spacexRoughage;HR-WP4-041;Skin;11;6,51;7,6;7,63;2,09;2,71;7,06
1006;183;1;11/07/2023, 10:17:17;High_spacexRoughage;HR-WP4-041;Skin;4,99;1,1;12,62;12,92;2,7;11,96;13,47
1007;183;1;11/07/2023, 10:17:01;High_spacexRoughage;HR-WP4-041;Skin;12,07;5,49;8,81;8,46;10,7;10,75;5,56
1001;431;1;11/03/2023, 10:25:30;High_spacexRoughage;HR-WP4-044;Skin;0,55;6,13;13,38;13,43;5,98;10,18;11,43
1002;431;1;11/03/2023, 10:26:06;High_spacexRoughage;HR-WP4-044;Skin;5,89;2,88;1,67;4,37;5,19;2,46;4,18
1003;431;1;11/03/2023, 10:26:15;High_spacexRoughage;HR-WP4-044;Skin;5,36;3,27;10,79;11,03;7,45;12,88;3,6
1004;431;1;11/03/2023, 10:26:41;High_spacexRoughage;HR-WP4-044;Skin;5,52;3,47;9,54;12,62;8,64;7,89;8,62
1005;431;1;11/03/2023, 10:26:29;High_spacexRoughage;HR-WP4-044;Skin;9,94;9,03;6,63;12,06;9,2;2,49;4,31
1006;431;1;11/03/2023, 10:26:18;High_spacexRoughage;HR-WP4-044;Skin;8,33;10,24;7,8;11,6;7,85;3,96;13,45
1007;431;1;11/03/2023, 10:26:04;High_spacexRoughage;HR-WP4-044;Skin;7,65;11,34;11,03;8,55;10,95;9,45;4,44
1008;431;1;11/03/2023, 10:25:45;High_spacexRoughage;HR-WP4-044;Skin;4,46;11,98;13,82;9,56;12,37;14,55;10,44
1001;01;1;11/02/2023, 09:25:53;High_spacexRoughage;HR-WP4-045;Skin;4,51;8,48;14,55;14,53;1,3;11,54;13,12
1002;01;1;11/02/2023, 09:25:56;High_spacexRoughage;HR-WP4-045;Skin;3,52;12,35;4,99;11,78;11,67;10,13;11,19
1003;01;1;11/02/2023, 09:26:54;High_spacexRoughage;HR-WP4-045;Skin;2,92;9,65;9,96;13,03;6,57;9,34;8,11
1004;01;1;11/02/2023, 09:26:17;High_spacexRoughage;HR-WP4-045;Skin;5,71;7,01;5,58;13,67;8,09;1,85;7,71
1005;01;1;11/02/2023, 09:26:27;High_spacexRoughage;HR-WP4-045;Skin;7,94;10;5,66;6,89;10,8;3,6;5,4
1006;01;1;11/02/2023, 09:25:57;High_spacexRoughage;HR-WP4-045;Skin;9,1;7,38;9,8;10,95;2,4;10,24;11,91
1007;01;1;11/02/2023, 09:25:39;High_spacexRoughage;HR-WP4-045;Skin;8,22;11,87;10,44;9,45;11,03;11,03;5,34
1008;01;1;11/02/2023, 09:25:25;High_spacexRoughage;HR-WP4-045;Skin;7,85;13,52;13,78;8,48;14,95;14,62;5,74
1001;405;1;11/03/2023, 10:44:59;High_spacexRoughage;HR-WP4-047;Skin;6,88;0,53;14,11;14,53;0,66;3,93;14,44
1002;405;1;11/03/2023, 10:45:18;High_spacexRoughage;HR-WP4-047;Skin;0,7;3,52;1,54;10,42;8,53;2,97;1,82
1003;405;1;11/03/2023, 10:45:29;High_spacexRoughage;HR-WP4-047;Skin;4,92;7,54;11,21;11,82;7,54;10,95;12,22
1004;405;1;11/03/2023, 10:45:34;High_spacexRoughage;HR-WP4-047;Skin;8,86;11,65;3,43;13,45;11,56;6,92;8,79
1005;405;1;11/03/2023, 10:45:51;High_spacexRoughage;HR-WP4-047;Skin;5,4;9,94;6,97;11,4;10,03;4,43;6,26
1006;405;1;11/03/2023, 10:45:24;High_spacexRoughage;HR-WP4-047;Skin;7,71;3,67;13,34;11,34;7,63;11,78;13,67
1007;405;1;11/03/2023, 10:45:14;High_spacexRoughage;HR-WP4-047;Skin;12,09;9,85;11,01;9,23;11,03;11,25;5,05
1008;405;1;11/03/2023, 10:45:08;High_spacexRoughage;HR-WP4-047;Skin;11,76;12,44;14,53;8,92;14,4;14,77;9,47
1001;175;1;11/08/2023, 09:25:38;JA787xNo_Enchriment;Ja787-002;Skin;0,4;0,22;6,37;10,35;10,62;3,12;5,49
1002;175;1;11/08/2023, 09:25:52;JA787xNo_Enchriment;Ja787-002;Skin;4,51;2,92;9,87;13,05;6,04;7,74;8
1003;175;1;11/08/2023, 09:25:49;JA787xNo_Enchriment;Ja787-002;Skin;9,12;9,52;11,96;8,84;5,85;9,49;9,98
1004;175;1;11/08/2023, 09:26:23;JA787xNo_Enchriment;Ja787-002;Skin;10,2;3,82;13,36;12,42;4,4;5,1;5,58
1005;175;1;11/08/2023, 09:26:20;JA787xNo_Enchriment;Ja787-002;Skin;9,09;7,09;10,86;11,29;8;6,31;7,17
1006;175;1;11/08/2023, 09:26:19;JA787xNo_Enchriment;Ja787-002;Skin;8,53;10,29;14,11;8,22;5,76;13,43;13,05
1007;175;1;11/08/2023, 09:25:57;JA787xNo_Enchriment;Ja787-002;Skin;7,41;10,51;8,77;13,21;11,05;3,85;4,26
1008;175;1;11/08/2023, 09:25:49;JA787xNo_Enchriment;Ja787-002;Skin;13,89;12,22;8,48;14,48;13,93;9,65;5,78
1001;674;1;11/08/2023, 10:54:07;JA787xNo_Enchriment;Ja787-006;Skin;12,42;1,74;7,8;8,2;6,26;3,52;3,34
1002;674;1;11/08/2023, 10:54:18;JA787xNo_Enchriment;Ja787-006;Skin;4,22;2,64;10,68;11,16;11,12;6,81;4,62
1003;674;1;11/08/2023, 10:54:15;JA787xNo_Enchriment;Ja787-006;Skin;12,37;9,34;12,81;7,21;8;12,62;9,76
1004;674;1;11/08/2023, 10:54:26;JA787xNo_Enchriment;Ja787-006;Skin;13,45;1,45;13,43;12,37;2,26;6,37;4,37
1005;674;1;11/08/2023, 10:54:57;JA787xNo_Enchriment;Ja787-006;Skin;8,71;1,8;10,31;8,71;3,91;8,4;7
1006;674;1;11/08/2023, 10:54:50;JA787xNo_Enchriment;Ja787-006;Skin;11,43;7,63;12;9,52;5,52;13,25;13,14
1007;674;1;11/08/2023, 10:54:42;JA787xNo_Enchriment;Ja787-006;Skin;12,81;11,23;7,71;10,97;9,58;3,54;3,12
1008;674;1;11/08/2023, 10:54:45;JA787xNo_Enchriment;Ja787-006;Skin;7,32;10,22;2,59;7,91;7,91;1,03;9,58
1001;432;1;11/10/2023, 08:44:57;JA787xNo_Enchriment;Ja787-009;Skin;11,43;5,05;7,12;8,51;9,58;7,65;9,43
1002;432;1;11/10/2023, 08:45:39;JA787xNo_Enchriment;Ja787-009;Skin;2,64;7,49;12,09;4,46;4,73;13,14;6,57
1003;432;1;11/10/2023, 08:45:20;JA787xNo_Enchriment;Ja787-009;Skin;10,97;4,55;13,96;9,74;2,51;6,15;9,12
1004;432;1;11/10/2023, 08:45:50;JA787xNo_Enchriment;Ja787-009;Skin;8,14;10,23;10,14;10,43;10,66;5,51;7,49
1005;432;1;11/10/2023, 08:45:33;JA787xNo_Enchriment;Ja787-009;Skin;9,78;9,54;8,55;4,79;5,56;12,2;9,86
1006;432;1;11/10/2023, 08:45:35;JA787xNo_Enchriment;Ja787-009;Skin;8,59;9,85;9,38;10,29;11,45;3,63;7,67
1007;432;1;11/10/2023, 08:45:29;JA787xNo_Enchriment;Ja787-009;Skin;12,42;14,31;8,24;13,08;14,79;9,8;4,92
1008;432;1;11/10/2023, 08:45:33;JA787xNo_Enchriment;Ja787-009;Skin;1,43;10,18;2,81;13,54;9,63;7,49;1,25
1001;389;1;11/17/2023, 08:54:45;JA787xNo_Enchriment;Ja787-010;Skin;12,26;0,59;11,93;12,11;9,76;10,81;10
1002;389;1;11/17/2023, 08:54:43;JA787xNo_Enchriment;Ja787-010;Skin;9,32;9,47;5,01;13,47;8,92;11,69;3,1
1003;389;1;11/17/2023, 08:54:51;JA787xNo_Enchriment;Ja787-010;Skin;12,48;1,65;13,21;11,19;2,44;5,74;9,16
1004;389;1;11/17/2023, 08:55:18;JA787xNo_Enchriment;Ja787-010;Skin;9,86;9,94;10,43;13,43;8,57;3,29;7,38
1005;389;1;11/17/2023, 08:55:40;JA787xNo_Enchriment;Ja787-010;Skin;7,93;10,7;13,52;12,48;9,8;12,29;7,03
1006;389;1;11/17/2023, 08:55:11;JA787xNo_Enchriment;Ja787-010;Skin;4,13;11,45;9,76;12,09;11,98;4,95;14,15
1007;389;1;11/17/2023, 08:55:04;JA787xNo_Enchriment;Ja787-010;Skin;14;7,98;9,58;14,46;10,22;6,7;4,99
1008;389;1;11/17/2023, 08:54:42;JA787xNo_Enchriment;Ja787-010;Skin;2,31;2,13;5,76;3,16;8,24;6,73;5,14
1001;910;1;11/17/2023, 09:24:41;JA787xNo_Enchriment;Ja787-011;Skin;13,23;2,92;13,36;11,96;11,69;13,38;2,07
1002;910;1;11/17/2023, 09:24:40;JA787xNo_Enchriment;Ja787-011;Skin;10,02;10;10,18;2,92;7,03;4,99;4,97
1003;910;1;11/17/2023, 09:24:54;JA787xNo_Enchriment;Ja787-011;Skin;10,77;3,1;13,96;10,84;2,18;7,32;4,42
1004;910;1;11/17/2023, 09:25:05;JA787xNo_Enchriment;Ja787-011;Skin;11;8,31;6,71;10;6,2;7,51;5,03
1005;910;1;11/17/2023, 09:25:27;JA787xNo_Enchriment;Ja787-011;Skin;13,74;8,09;12,77;7,65;1,08;13,6;5,57
1006;910;1;11/17/2023, 09:25:21;JA787xNo_Enchriment;Ja787-011;Skin;6,68;8,99;9,38;9,45;9,12;5,08;9,49
1007;910;1;11/17/2023, 09:25:05;JA787xNo_Enchriment;Ja787-011;Skin;4,92;2,66;9,71;10,18;6,2;10,44;2,29
1008;910;1;11/17/2023, 09:25:02;JA787xNo_Enchriment;Ja787-011;Skin;2,86;3,52;3,08;11,56;2,55;3,34;13,49
1001;431;1;11/17/2023, 10:03:57;JA787xNo_Enchriment;Ja787-012;Skin;11,93;7,01;12,92;13,03;6,26;12,55;13,47
1002;431;1;11/17/2023, 10:04:09;JA787xNo_Enchriment;Ja787-012;Skin;10,88;2,75;13,71;11,78;2,22;2,46;3,36
1003;431;1;11/17/2023, 10:04:11;JA787xNo_Enchriment;Ja787-012;Skin;6,77;7,8;7,23;11,31;3,29;4,86;9,58
1004;431;1;11/17/2023, 10:04:29;JA787xNo_Enchriment;Ja787-012;Skin;7,49;10,55;8,88;4,7;11,43;12,55;7,34
1005;431;1;11/17/2023, 10:04:52;JA787xNo_Enchriment;Ja787-012;Skin;11,08;10,95;9,87;13,67;11,96;4,57;8,54
1006;431;1;11/17/2023, 10:04:46;JA787xNo_Enchriment;Ja787-012;Skin;11,05;13,36;8,86;12,53;14,77;5,89;13,6
1007;431;1;11/17/2023, 10:04:37;JA787xNo_Enchriment;Ja787-012;Skin;13,27;1,63;10,75;9,67;6;9,52;3,34
1008;431;1;11/17/2023, 10:04:06;JA787xNo_Enchriment;Ja787-012;Skin;9,6;3,85;10,84;10,13;10,07;8,31;5,89
1001;720;1;11/13/2023, 09:17:10;JA787xNo_Enchriment;Ja787-016;Skin;6,13;12,09;12,22;9,49;9,98;11,32;6,04
1002;720;1;11/13/2023, 09:17:12;JA787xNo_Enchriment;Ja787-016;Skin;12,57;4,64;13,12;11,03;5,49;7,38;1,93
1003;720;1;11/13/2023, 09:17:14;JA787xNo_Enchriment;Ja787-016;Skin;8,51;5,06;9,8;10,8;4,4;5,4;4,97
1004;720;1;11/13/2023, 09:17:54;JA787xNo_Enchriment;Ja787-016;Skin;9,76;10,57;12,35;4,11;8,51;8,48;6,26
1005;720;1;11/13/2023, 09:17:20;JA787xNo_Enchriment;Ja787-016;Skin;8;10,18;9,03;10,51;11,67;3,34;6,54
1006;720;1;11/13/2023, 09:17:36;JA787xNo_Enchriment;Ja787-016;Skin;4,55;2,18;5,03;6,48;2,24;8,33;13,85
1007;720;1;11/13/2023, 09:17:12;JA787xNo_Enchriment;Ja787-016;Skin;3,69;0,79;12,02;10,86;1,1;8,33;4,79
1008;720;1;11/13/2023, 09:17:16;JA787xNo_Enchriment;Ja787-016;Skin;5,52;12,66;12,55;7,08;10,9;12,95;11,19
1001;911;1;11/16/2023, 09:23:51;JA787xNo_Enchriment;Ja787-018;Skin;12,15;3,78;13,43;11,14;2,02;5,14;13,05
1002;911;1;11/16/2023, 09:24:09;JA787xNo_Enchriment;Ja787-018;Skin;6,14;8,14;11,83;9,2;7,94;6,09;2,33
1003;911;1;11/16/2023, 09:24:03;JA787xNo_Enchriment;Ja787-018;Skin;4;1,23;13,8;4,92;1,08;8,02;6
1004;911;1;11/16/2023, 09:24:23;JA787xNo_Enchriment;Ja787-018;Skin;10,15;9,96;8,86;11,27;10,31;5,78;8,07
